# generated large mass-v fixture
# 501 velocity bins and 3 timesteps
# Chunk mass1ArealDensity mass2ArealDensity massArealDensity
100 501 0
-920 0.0027409325 0.019085132 0.021826065
-900 0.0027969841 0.019240628 0.022037612
-880 0.0028566542 0.019390462 0.022247116
-860 0.0029201238 0.019534473 0.022454597
-840 0.002987579 0.019672505 0.022660084
-820 0.0030592106 0.019804409 0.02286362
-800 0.0031352138 0.019930041 0.023065254
-780 0.003215788 0.020049262 0.02326505
-760 0.0033011366 0.020161941 0.023463078
-740 0.0033914667 0.020267955 0.023659421
-720 0.0034869885 0.020367184 0.023854172
-700 0.0035879151 0.020459518 0.024047433
-680 0.0036944618 0.020544855 0.024239316
-660 0.0038068462 0.020623097 0.024429943
-640 0.0039252868 0.020694158 0.024619445
-620 0.0040500032 0.020757957 0.02480796
-600 0.0041812153 0.020814422 0.024995637
-580 0.0043191422 0.020863488 0.02518263
-560 0.0044640022 0.020905101 0.025369103
-540 0.0046160117 0.020939213 0.025555224
-520 0.0047753843 0.020965784 0.025741169
-500 0.0049423304 0.020984786 0.025927116
-480 0.0051170561 0.020996195 0.026113251
-460 0.0052997623 0.021 0.026299762
-440 0.0054906441 0.020996195 0.026486839
-420 0.0056898894 0.020984786 0.026674675
-400 0.0058976782 0.020965784 0.026863463
-380 0.0061141819 0.020939213 0.027053395
-360 0.0063395617 0.020905101 0.027244663
-340 0.0065739678 0.020863488 0.027437456
-320 0.0068175386 0.020814422 0.02763196
-300 0.0070703995 0.020757957 0.027828356
-280 0.0073326614 0.020694158 0.02802682
-260 0.0076044205 0.020623097 0.028227518
-240 0.0078857563 0.020544855 0.028430611
-220 0.0081767313 0.020459518 0.028636249
-200 0.0084773894 0.020367184 0.028844573
-180 0.0087877552 0.020267955 0.02905571
-160 0.0091078328 0.020161941 0.029269774
-140 0.0094376048 0.020049262 0.029486867
-120 0.0097770315 0.019930041 0.029707072
-100 0.01012605 0.019804409 0.029930459
-80 0.010484573 0.019672505 0.030157078
-60 0.010852488 0.019534473 0.03038696
-40 0.011229657 0.019390462 0.030620119
-20 0.011615916 0.019240628 0.030856544
0 0.012011072 0.019085132 0.031096205
20 0.012414908 0.018924141 0.031339048
40 0.012827174 0.018757824 0.031584998
60 0.013247595 0.018586358 0.031833952
80 0.013675865 0.018409921 0.032085787
100 0.014111651 0.018228698 0.03234035
120 0.014554589 0.018042876 0.032597465
140 0.015004286 0.017852644 0.03285693
160 0.01546032 0.017658195 0.033118516
180 0.015922241 0.017459726 0.033381967
200 0.016389568 0.017257435 0.033647003
220 0.016861794 0.017051521 0.033913315
240 0.017338383 0.016842186 0.034180569
260 0.017818773 0.016629633 0.034448406
280 0.018302374 0.016414065 0.03471644
300 0.018788574 0.016195688 0.034984262
320 0.019276732 0.015974705 0.035251438
340 0.019766189 0.015751323 0.035517512
360 0.02025626 0.015525744 0.035782004
380 0.020746242 0.015298173 0.036044415
400 0.021235412 0.015068814 0.036304226
420 0.021723029 0.014837867 0.036560897
440 0.022208339 0.014605534 0.036813873
460 0.022690571 0.014372012 0.037062584
480 0.023168945 0.014137499 0.037306444
500 0.023642669 0.013902189 0.037544857
520 0.024110943 0.013666272 0.037777216
540 0.024572965 0.013429939 0.038002904
560 0.025027924 0.013193375 0.0382213
580 0.025475014 0.012956763 0.038431777
600 0.025913425 0.012720282 0.038633707
620 0.026342354 0.012484108 0.038826462
640 0.026761003 0.012248412 0.039009414
660 0.027168582 0.012013361 0.039181943
680 0.027564314 0.011779121 0.039343434
700 0.027947433 0.011545848 0.039493281
720 0.02831719 0.011313699 0.039630889
740 0.028672854 0.011082824 0.039755678
760 0.029013717 0.010853366 0.039867083
780 0.02933909 0.010625467 0.039964558
800 0.029648313 0.010399262 0.040047576
820 0.029940752 0.010174882 0.040115634
840 0.030215802 0.0099524504 0.040168253
860 0.030472892 0.0097320885 0.040204981
880 0.030711483 0.0095139105 0.040225394
900 0.030931073 0.0092980259 0.040229099
920 0.031131196 0.0090845387 0.040215735
940 0.031311427 0.0088735476 0.040184974
960 0.031471379 0.0086651457 0.040136525
980 0.031610711 0.0084594211 0.040070132
1000 0.031729121 0.0082564564 0.039985578
1020 0.031826355 0.0080563287 0.039882684
1040 0.031902201 0.00785911 0.039761311
1060 0.031956494 0.0076648669 0.039621361
1080 0.031989118 0.007473661 0.039462779
1100 0.032 0.0072855483 0.039285548
1120 0.031989118 0.0071005802 0.039089698
1140 0.031956494 0.0069188027 0.038875297
1160 0.031902201 0.0067402569 0.038642458
1180 0.031826355 0.0065649793 0.038391334
1200 0.031729121 0.0063930014 0.038122123
1220 0.031610711 0.0062243499 0.037835061
1240 0.031471379 0.0060590472 0.037530427
1260 0.031311427 0.0058971112 0.037208538
1280 0.031131196 0.0057385552 0.036869751
1300 0.030931073 0.0055833885 0.036514461
1320 0.030711483 0.0054316163 0.0361431
1340 0.030472892 0.0052832398 0.035756132
1360 0.030215802 0.0051382562 0.035354059
1380 0.029940752 0.0049966591 0.034937411
1400 0.029648313 0.0048584386 0.034506752
1420 0.02933909 0.0047235812 0.034062672
1440 0.029013717 0.0045920702 0.033605787
1460 0.028672854 0.0044638858 0.03313674
1480 0.02831719 0.0043390049 0.032656195
1500 0.027947433 0.0042174018 0.032164834
1520 0.027564314 0.0040990479 0.031663362
1540 0.027168582 0.0039839122 0.031152494
1560 0.026761003 0.003871961 0.030632964
1580 0.026342354 0.0037631584 0.030105512
1600 0.025913425 0.0036574664 0.029570891
1620 0.025475014 0.0035548448 0.029029859
1640 0.025027924 0.0034552517 0.028483176
1660 0.024572965 0.0033586434 0.027931608
1680 0.024110943 0.0032649743 0.027375918
1700 0.023642669 0.0031741977 0.026816866
1720 0.023168945 0.0030862654 0.02625521
1740 0.022690571 0.0030011277 0.025691699
1760 0.022208339 0.0029187342 0.025127073
1780 0.021723029 0.0028390332 0.024562062
1800 0.021235412 0.0027619723 0.023997384
1820 0.020746242 0.0026874983 0.02343374
1840 0.02025626 0.0026155573 0.022871817
1860 0.019766189 0.0025460948 0.022312284
1880 0.019276732 0.0024790561 0.021755788
1900 0.018788574 0.0024143859 0.02120296
1920 0.018302374 0.0023520287 0.020654403
1940 0.017818773 0.0022919291 0.020110702
1960 0.017338383 0.0022340314 0.019572414
1980 0.016861794 0.0021782799 0.019040074
2000 0.016389568 0.0021246192 0.018514187
2020 0.015922241 0.002072994 0.017995235
2040 0.01546032 0.0020233491 0.01748367
2060 0.015004286 0.0019756299 0.016979916
2080 0.014554589 0.001929782 0.016484371
2100 0.014111651 0.0018857515 0.015997403
2120 0.013675865 0.0018434851 0.01551935
2140 0.013247595 0.00180293 0.015050525
2160 0.012827174 0.0017640341 0.014591208
2180 0.012414908 0.0017267458 0.014141653
2200 0.012011072 0.0016910143 0.013702087
2220 0.011615916 0.0016567897 0.013272705
2240 0.011229657 0.0016240227 0.01285368
2260 0.010852488 0.0015926648 0.012445153
2280 0.010484573 0.0015626686 0.012047241
2300 0.01012605 0.0015339874 0.011660037
2320 0.0097770315 0.0015065753 0.011283607
2340 0.0094376048 0.0014803876 0.010917992
2360 0.0091078328 0.0014553804 0.010563213
2380 0.0087877552 0.0014315108 0.010219266
2400 0.0084773894 0.0014087368 0.0098861262
2420 0.0081767313 0.0013870174 0.0095637487
2440 0.0078857563 0.0013663128 0.0092520691
2460 0.0076044205 0.0013465839 0.0089510044
2480 0.0073326614 0.0013277928 0.0086604542
2500 0.0070703995 0.0013099026 0.0083803021
2520 0.0068175386 0.0012928773 0.008110416
2540 0.0065739678 0.0012766821 0.0078506499
2560 0.0063395617 0.001261283 0.0076008447
2580 0.0061141819 0.0012466471 0.007360829
2600 0.0058976782 0.0012327424 0.0071304206
2620 0.0056898894 0.0012195381 0.0069094274
2640 0.0054906441 0.0012070041 0.0066976482
2660 0.0052997623 0.0011951114 0.0064948737
2680 0.0051170561 0.0011838321 0.0063008881
2700 0.0049423304 0.0011731389 0.0061154693
2720 0.0047753843 0.0011630056 0.0059383899
2740 0.0046160117 0.0011534071 0.0057694188
2760 0.0044640022 0.0011443188 0.0056083211
2780 0.0043191422 0.0011357173 0.0054548596
2800 0.0041812153 0.0011275799 0.0053087952
2820 0.0040500032 0.0011198848 0.0051698881
2840 0.0039252868 0.001112611 0.0050378978
2860 0.0038068462 0.0011057383 0.0049125844
2880 0.0036944618 0.0010992472 0.004793709
2900 0.0035879151 0.0010931192 0.0046810342
2920 0.0034869885 0.0010873363 0.0045743248
2940 0.0033914667 0.0010818813 0.0044733481
2960 0.0033011366 0.0010767379 0.0043778745
2980 0.003215788 0.0010718902 0.0042876782
3000 0.0031352138 0.0010673232 0.0042025369
3020 0.0030592106 0.0010630222 0.0041222328
3040 0.002987579 0.0010589736 0.0040465527
3060 0.0029201238 0.0010551641 0.0039752879
3080 0.0028566542 0.0010515811 0.0039082352
3100 0.0027969841 0.0010482124 0.0038451965
3120 0.0027409325 0.0010450466 0.0037859791
3140 0.0026883234 0.0010420726 0.003730396
3160 0.0026389859 0.0010392801 0.0036782659
3180 0.0025927545 0.0010366589 0.0036294134
3200 0.0025494692 0.0010341996 0.0035836688
3220 0.0025089752 0.0010318932 0.0035408685
3240 0.0024711236 0.001029731 0.0035008546
3260 0.0024357706 0.0010277049 0.0034634755
3280 0.0024027781 0.001025807 0.0034285851
3300 0.0023720134 0.00102403 0.0033960434
3320 0.0023433494 0.0010223668 0.0033657162
3340 0.0023166641 0.0010208108 0.0033374749
3360 0.0022918409 0.0010193557 0.0033111967
3380 0.0022687686 0.0010179955 0.0032867641
3400 0.0022473407 0.0010167245 0.0032640652
3420 0.0022274561 0.0010155374 0.0032429935
3440 0.0022090184 0.001014429 0.0032234474
3460 0.0021919359 0.0010133946 0.0032053305
3480 0.0021761216 0.0010124297 0.0031885513
3500 0.0021614932 0.0010115298 0.003173023
3520 0.0021479723 0.0010106911 0.0031586634
3540 0.0021354851 0.0010099096 0.0031453947
3560 0.0021239618 0.0010091817 0.0031331434
3580 0.0021133362 0.001008504 0.0031218402
3600 0.0021035463 0.0010078734 0.0031114196
3620 0.0020945333 0.0010072867 0.0031018201
3640 0.0020862423 0.0010067412 0.0030929836
3660 0.0020786214 0.0010062342 0.0030848556
3680 0.002071622 0.0010057631 0.0030773851
3700 0.0020651983 0.0010053256 0.0030705239
3720 0.0020593077 0.0010049194 0.0030642271
3740 0.0020539102 0.0010045425 0.0030584527
3760 0.0020489684 0.0010041928 0.0030531612
3780 0.0020444473 0.0010038686 0.0030483159
3800 0.0020403144 0.0010035682 0.0030438825
3820 0.0020365392 0.0010032898 0.003039829
3840 0.0020330935 0.0010030319 0.0030361255
3860 0.0020299511 0.0010027932 0.0030327443
3880 0.0020270873 0.0010025723 0.0030296597
3900 0.0020244796 0.001002368 0.0030268477
3920 0.0020221069 0.0010021791 0.0030242861
3940 0.0020199497 0.0010020045 0.0030219542
3960 0.00201799 0.0010018432 0.0030198332
3980 0.002016211 0.0010016942 0.0030179052
4000 0.0020145973 0.0010015567 0.003016154
4020 0.0020131347 0.0010014298 0.0030145645
4040 0.0020118101 0.0010013127 0.0030131228
4060 0.0020106113 0.0010012048 0.0030118161
4080 0.0020095274 0.0010011053 0.0030106327
4100 0.0020085479 0.0010010136 0.0030095616
4120 0.0020076636 0.0010009292 0.0030085928
4140 0.0020068658 0.0010008515 0.0030077173
4160 0.0020061466 0.00100078 0.0030069266
4180 0.0020054987 0.0010007143 0.0030062129
4200 0.0020049155 0.0010006538 0.0030055693
4220 0.002004391 0.0010005982 0.0030049892
4240 0.0020039197 0.0010005471 0.0030044668
4260 0.0020034963 0.0010005002 0.0030039966
4280 0.0020031165 0.0010004572 0.0030035737
4300 0.0020027759 0.0010004177 0.0030031936
4320 0.0020024707 0.0010003815 0.0030028522
4340 0.0020021975 0.0010003482 0.0030025457
4360 0.0020019531 0.0010003178 0.0030022709
4380 0.0020017346 0.0010002899 0.0030020245
4400 0.0020015394 0.0010002643 0.0030018037
4420 0.0020013652 0.0010002409 0.0030016062
4440 0.0020012098 0.0010002195 0.0030014294
4460 0.0020010714 0.0010002 0.0030012713
4480 0.0020009481 0.0010001821 0.0030011301
4500 0.0020008384 0.0010001657 0.0030010041
4520 0.0020007408 0.0010001507 0.0030008915
4540 0.0020006541 0.0010001371 0.0030007912
4560 0.0020005772 0.0010001246 0.0030007018
4580 0.0020005089 0.0010001133 0.0030006221
4600 0.0020004484 0.0010001029 0.0030005512
4620 0.0020003947 0.0010000934 0.0030004882
4640 0.0020003473 0.0010000848 0.0030004321
4660 0.0020003053 0.0010000769 0.0030003823
4680 0.0020002682 0.0010000698 0.003000338
4700 0.0020002355 0.0010000633 0.0030002987
4720 0.0020002066 0.0010000573 0.0030002639
4740 0.0020001811 0.001000052 0.003000233
4760 0.0020001586 0.0010000471 0.0030002057
4780 0.0020001388 0.0010000426 0.0030001814
4800 0.0020001214 0.0010000385 0.00300016
4820 0.0020001062 0.0010000349 0.003000141
4840 0.0020000927 0.0010000315 0.0030001242
4860 0.0020000809 0.0010000285 0.0030001094
4880 0.0020000706 0.0010000258 0.0030000963
4900 0.0020000615 0.0010000233 0.0030000848
4920 0.0020000536 0.001000021 0.0030000746
4940 0.0020000466 0.001000019 0.0030000656
4960 0.0020000405 0.0010000171 0.0030000576
4980 0.0020000352 0.0010000154 0.0030000507
5000 0.0020000306 0.0010000139 0.0030000445
